game_pk,game_date_utc,team_side,team_id,team_name,team_abbrev,opponent_team_id,opponent_team_name,opponent_team_abbrev,probable_pitcher_id,probable_pitcher_name,games_played,wins,losses,win_pct,runs_scored_avg,runs_allowed_avg,run_diff_avg,recent_games,recent_win_pct,recent_runs_scored_avg,recent_runs_allowed_avg,recent_run_diff_avg,streak,home_win_pct,away_win_pct,home_runs_scored_avg,home_runs_allowed_avg,away_runs_scored_avg,away_runs_allowed_avg,one_run_win_pct,recent3_win_pct,recent5_win_pct,recent3_runs_scored_avg,recent3_runs_allowed_avg,recent5_runs_scored_avg,recent5_runs_allowed_avg,pythag_win_pct,carryover_weight,rest_days,played_yesterday,games_last_7_days,travel_distance_km,last_game_was_home,last_game_margin,last_game_runs_scored,last_game_runs_allowed,last_game_won,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_run_diff,standings_pythag_win_pct,standings_carryover_weight,standings_league_id,standings_division_id,standings_league_rank,standings_league_games_back,standings_division_rank,standings_division_games_back,boxscore_recent_games,boxscore_carryover_weight,boxscore_batting_runs_avg,boxscore_batting_hits_avg,boxscore_batting_walks_avg,boxscore_batting_strikeouts_avg,boxscore_batting_home_runs_avg,boxscore_batting_doubles_avg,boxscore_batting_triples_avg,boxscore_batting_stolen_bases_avg,boxscore_batting_left_on_base_avg,boxscore_batting_at_bats_avg,boxscore_batting_obp_proxy_avg,boxscore_batting_slg_proxy_avg,boxscore_pitching_runs_allowed_avg,boxscore_pitching_hits_allowed_avg,boxscore_pitching_walks_allowed_avg,boxscore_pitching_strikeouts_avg,boxscore_pitching_home_runs_allowed_avg,boxscore_fielding_errors_avg,bullpen_recent_games,bullpen_games_with_relief,bullpen_relievers_used,bullpen_innings_pitched,bullpen_era,bullpen_whip,bullpen_k_per_9,bullpen_pitches,bullpen_avg_relievers_per_game,bullpen_carryover_weight,pitcher_recent_appearances,pitcher_recent_innings_pitched,pitcher_recent_era,pitcher_recent_whip,pitcher_recent_k_per_9,pitcher_recent_bb_per_9,pitcher_recent_hr_per_9,pitcher_recent_strikeouts,pitcher_recent_walks,pitcher_recent_hits_allowed,pitcher_recent_pitches,pitcher_recent_batters_faced,pitcher_season_appearances,pitcher_season_innings_pitched,pitcher_season_era,pitcher_season_whip,pitcher_season_k_per_9,pitcher_season_bb_per_9,pitcher_season_hr_per_9,pitcher_days_since_last_appearance,pitcher_last_appearance_innings_pitched,pitcher_last_appearance_earned_runs,pitcher_last_appearance_hits,pitcher_last_appearance_walks,pitcher_last_appearance_strikeouts,pitcher_last_appearance_pitches,pitcher_profile_age,pitcher_profile_height_inches,pitcher_profile_weight_lbs,pitcher_profile_throws_right,pitcher_profile_throws_left,pitcher_profile_bats_right,pitcher_profile_bats_left
776680,2025-08-19T22:45:00+00:00,away,136,Seattle Mariners,SEA,143,Philadelphia Phillies,PHI,682243,Bryce Miller,53.03,27.775,25.255,0.5078,2.6844,4.2628,-1.5783,6.725,0.5735,2.966,4.1535,-1.1875,-1,0.5331,0.4444,2.5561,4.0781,4.5802,4.3333,0.4909,0.6575,0.5945,2.945,4.1325,3.008,4.0275,0.5401,0.315,142,0,0,,1,-7,0,7,0,27.775,25.255,53.03,0.5238,16.735,0.5401,0.315,103,200,5,3.5625,2,1.1025,6.725,0.315,2.966,6.386,4.538,9.622,1.126,0.504,0.021,0.6365,13.4425,30.1,0.315,0.3437,4.1535,7.3005,2.79,8.0775,2.0485,0.105,3.575,3.575,12.3,11.355,6.5033,1.7045,8.1202,186.625,3.4406,0.315,6,28.0,7.3929,1.5714,5.7857,3.5357,1.9286,18.0,11.0,33.0,495.0,129.0,11,53.6667,5.8696,1.5093,7.2112,4.1925,1.1739,0,5.0,4.0,4.0,2.0,4.0,85.0,27,74.0,200.0,1,0,1,0
776684,2025-08-19T23:10:00+00:00,home,111,Boston Red Sox,BOS,110,Baltimore Orioles,BAL,621111,Walker Buehler,53.345,26.515,26.83,0.499,3.5083,3.5063,0.0019,6.725,0.4895,3.189,3.147,0.042,-1,0.4634,0.5097,4.4756,4.8902,3.5522,3.4161,0.5806,0.4475,0.4685,2.685,3.105,2.874,3.378,0.5006,0.315,142,0,0,,0,-3,1,4,0,26.515,26.83,53.345,0.497,0.315,0.5006,0.315,103,201,9,4.98,4,4.98,6.725,0.315,3.189,7.042,2.6995,9.811,0.916,0.504,0.021,1.685,12.378,33.3215,0.2675,0.3097,3.147,7.6155,2.7415,5.819,0.874,0.21,3.575,3.575,11.615,12.6333,1.122,0.8858,5.9913,171.855,3.249,0.315,6,32.0,3.6562,1.5625,5.3438,5.3438,1.125,19.0,19.0,31.0,544.0,143.0,22,110.0,5.4,1.5636,6.7091,4.4182,1.7182,0,4.0,2.0,4.0,4.0,4.0,75.0,31,74.0,185.0,1,0,1,0
776684,2025-08-19T23:10:00+00:00,away,110,Baltimore Orioles,BAL,111,Boston Red Sox,BOS,608372,Tomoyuki Sugano,53.345,29.665,23.68,0.5184,6.3159,4.7816,1.5343,6.725,0.5105,6.16,4.727,1.433,-1,0.5432,0.523,4.6296,4.321,6.3777,4.7772,0.4375,0.6575,0.5945,7.105,4.055,6.811,4.874,0.5622,0.315,143,0,0,,0,-6,2,8,0,29.665,23.68,53.345,0.5561,30.775,0.5622,0.315,103,201,3,1.83,2,1.83,6.725,0.315,6.16,8.5945,3.9645,8.7415,2.7965,0.8255,0.021,0.189,13.5735,34.273,0.3148,0.4868,4.727,8.496,3.748,6.819,0.7625,0.748,3.575,3.575,12.3,14.3867,5.0297,1.7433,8.1231,252.66,3.4406,0.315,6,32.0,2.5312,1.1875,7.3125,2.8125,0.5625,26.0,10.0,28.0,533.0,136.0,24,131.3333,3.9746,1.2716,5.8249,2.1929,1.4391,0,5.0,0.0,5.0,0.0,3.0,85.0,36,73.0,230.0,1,0,1,0
776687,2025-08-19T23:15:00+00:00,home,144,Atlanta Braves,ATL,145,Chicago White Sox,CWS,693821,Bryce Elder,53.03,28.035,24.995,0.1731,3.7664,4.9478,-1.1814,6.725,0.189,3.9725,4.8805,-0.908,-2,0.5679,0.1672,3.9012,3.8889,3.9064,4.9031,0.1319,0.105,0.189,3.6575,5.0275,3.4685,4.5865,0.5614,0.315,142,0,0,,0,-1,3,4,0,28.035,24.995,53.03,0.5287,26.555,0.5614,0.315,104,204,7,5.24,3,3.635,6.725,0.315,3.9725,7.008,4.538,10.5235,1.5525,0.8885,0.042,0.147,14.9305,33.7835,0.2982,0.3659,4.8805,8.929,2.273,7.176,1.3425,0.126,3.575,3.575,12.355,10.725,6.0462,1.0,8.9077,157.23,3.4559,0.315,6,32.0,7.875,1.6875,5.9062,4.2188,0.8438,21.0,15.0,39.0,525.0,146.0,21,111.6667,6.2866,1.5582,7.2537,3.4657,1.5313,0,4.6667,8.0,9.0,2.0,3.0,84.0,26,74.0,220.0,1,0,1,0
776687,2025-08-19T23:15:00+00:00,away,145,Chicago White Sox,CWS,144,Atlanta Braves,ATL,681343,Shane Smith,55.1975,14.6325,40.565,0.7511,6.3763,2.332,4.0442,5.9875,0.8448,6.5813,1.798,4.7833,1,0.7608,0.2222,6.3659,2.2448,3.1481,5.2716,0.3095,0.8892,0.9335,6.8917,1.665,7.0025,1.4655,0.2968,0.3325,144,0,0,,1,7,8,1,1,14.6325,40.565,55.1975,0.2651,-95.41,0.2968,0.3325,103,202,15,17.7888,5,17.29,5.9875,0.3325,6.5813,8.4902,2.1773,6.798,2.4015,1.6675,0.0222,0.1108,9.8398,33.3768,0.2986,0.5214,1.798,5.798,2.7093,9.8005,0.9335,0.0443,2.6625,2.6625,9.6525,9.9825,2.4005,1.3333,12.0068,185.3725,3.6254,0.3325,6,27.6667,4.8795,1.2289,9.1084,3.9036,2.2771,28.0,12.0,22.0,467.0,116.0,22,107.0,4.1215,1.2897,8.5794,3.9533,1.0935,0,6.0,4.0,7.0,2.0,4.0,101.0,25,75.0,240.0,1,0,1,0
776677,2025-08-19T23:35:00+00:00,home,139,Tampa Bay Rays,TB,147,New York Yankees,NYY,669358,Shane Baz,54.865,27.6,27.265,0.8317,3.2422,2.6958,0.5464,5.9875,0.8448,2.8448,2.1773,0.6675,1,0.8399,0.4691,3.2545,2.6732,3.6914,4.1605,0.8593,0.8892,0.8005,3.1108,2.0,2.9335,2.4655,0.4564,0.3325,143,0,0,,1,1,3,2,1,27.6,27.265,54.865,0.5031,-18.6175,0.4564,0.3325,103,201,8,4.655,3,4.655,5.9875,0.3325,2.8448,7.0,1.266,9.0665,0.9557,0.9778,0.0443,0.1773,10.9753,30.665,0.2578,0.3556,2.1773,6.8005,2.601,11.335,0.1773,0.867,2.6625,2.6625,7.655,8.4308,3.5495,1.2235,10.3041,140.7675,2.8751,0.3325,6,28.0,9.3214,1.8214,11.5714,3.8571,2.8929,36.0,12.0,39.0,524.0,136.0,25,138.0,5.2174,1.3696,9.3261,3.3913,1.6957,0,3.0,6.0,7.0,2.0,3.0,65.0,26,75.0,200.0,1,0,1,0
776677,2025-08-19T23:35:00+00:00,away,147,New York Yankees,NYY,139,Tampa Bay Rays,TB,607074,Carlos Rodón,54.865,32.255,22.61,0.8604,4.3428,2.706,1.6367,5.9875,0.867,4.4212,2.5985,1.8227,1,0.8481,0.6173,4.2668,2.8005,5.2593,3.8395,0.5135,0.7783,0.8005,4.0,3.2192,4.5985,3.1305,0.6009,0.3325,144,0,0,,1,2,4,2,1,32.255,22.61,54.865,0.5879,50.8775,0.6009,0.3325,103,201,1,0.0,1,0.0,5.9875,0.3325,4.4212,7.2438,4.266,9.734,1.7783,1.1552,0.0,0.3768,15.0443,30.4852,0.3306,0.4513,2.5985,7.1773,3.7783,11.8695,1.0443,0.0887,2.6625,2.6625,9.985,10.3167,3.483,1.2582,13.3561,201.3775,3.7502,0.3325,6,33.0,3.8182,1.303,9.2727,5.1818,1.0909,34.0,19.0,24.0,595.0,142.0,26,152.6667,3.2424,1.0677,9.9629,3.5371,1.1201,0,6.0,2.0,5.0,2.0,5.0,102.0,33,74.0,255.0,0,1,0,1
776675,2025-08-19T23:40:00+00:00,home,118,Kansas City Royals,KC,140,Texas Rangers,TEX,607625,Seth Lugo,54.865,28.595,26.27,0.1765,4.1786,5.9943,-1.8157,5.9875,0.133,3.601,5.6922,-2.0912,-1,0.1847,0.5062,4.2504,6.0969,4.321,3.6667,0.4474,0.1108,0.1995,3.2242,5.4483,3.6675,5.404,0.5579,0.3325,144,0,0,,1,-3,4,7,0,28.595,26.27,54.865,0.5212,27.2575,0.5579,0.3325,103,202,6,3.66,2,3.1612,5.9875,0.3325,3.601,6.7783,1.7758,9.7562,0.8448,1.6897,0.0887,1.6453,12.8202,34.1798,0.2366,0.3247,5.6922,8.9803,3.1108,6.6403,0.9113,0.266,2.6625,2.6625,10.985,12.6475,2.3714,1.0002,7.3384,197.0125,4.1258,0.3325,6,30.6667,6.4565,1.663,6.4565,5.2826,2.3478,22.0,18.0,33.0,554.0,141.0,24,137.6667,3.7264,1.2203,7.5182,3.2034,1.6344,0,6.3333,2.0,3.0,2.0,5.0,102.0,36,76.0,225.0,1,0,1,0
776675,2025-08-19T23:40:00+00:00,away,140,Texas Rangers,TEX,118,Kansas City Royals,KC,518876,Merrill Kelly,53.345,25.885,27.46,0.4952,3.3807,3.4831,-0.1024,6.725,0.4895,3.483,3.504,-0.021,1,0.5136,0.4268,3.3617,3.28,4.2683,5.1707,0.5652,0.6575,0.5945,4.365,3.105,3.882,2.937,0.4638,0.315,142,0,0,,1,3,4,1,1,25.885,27.46,53.345,0.4852,-16.695,0.4638,0.315,103,200,11,5.61,3,3.15,6.725,0.315,3.483,7.6365,2.6155,6.092,1.126,1.063,0.021,0.958,11.2455,31.987,0.2931,0.3794,3.504,7.756,2.6785,9.412,1.0,0.294,3.575,3.575,14.04,13.51,2.4182,1.2065,8.6503,231.32,3.9273,0.315,6,34.6667,3.375,1.0962,6.75,2.8558,1.5577,26.0,11.0,27.0,529.0,141.0,26,150.6667,3.3451,1.0619,8.3031,2.6283,1.135,0,6.0,2.0,2.0,0.0,3.0,71.0,37,74.0,202.0,1,0,1,0
776674,2025-08-19T23:40:00+00:00,home,142,Minnesota Twins,MIN,133,Athletics,ATH,657746,Joe Ryan,54.865,27.265,27.6,0.1683,3.5254,4.8461,-1.3206,5.9875,0.0887,3.1552,5.1552,-2.0,-1,0.5309,0.1601,4.8025,4.6296,3.4515,4.8153,0.5238,0.0,0.0665,2.6675,5.7758,3.3325,5.532,0.5007,0.3325,144,0,0,,0,-2,3,5,0,27.265,27.6,54.865,0.4969,0.3275,0.5007,0.3325,103,202,10,4.99,4,4.4912,5.9875,0.3325,3.1552,7.8892,3.0222,9.9803,0.8227,1.9113,0.0222,0.7118,15.5098,34.399,0.2898,0.3576,5.1552,10.1995,2.5763,7.1058,1.7783,0.734,2.6625,2.6625,12.3125,12.975,3.6919,1.2821,10.8434,237.565,4.6244,0.3325,6,33.6667,3.7426,1.0693,10.1584,1.3366,1.3366,38.0,5.0,31.0,549.0,135.0,25,143.0,2.958,0.951,10.007,1.7622,1.0699,0,4.0,5.0,7.0,1.0,6.0,87.0,29,74.0,205.0,1,0,1,0
776674,2025-08-19T23:40:00+00:00,away,133,Athletics,ATH,142,Minnesota Twins,MIN,682052,Jacob Lopez,53.03,22.735,30.295,0.4767,4.3328,2.8556,1.4772,6.725,0.4475,4.0695,2.903,1.1665,1,0.4691,0.4631,3.9877,4.6543,4.3269,2.875,0.5185,0.3425,0.4055,4.1325,2.945,3.9645,2.756,0.4278,0.315,142,0,0,,0,7,7,0,1,22.735,30.295,53.03,0.4287,-33.115,0.4278,0.315,103,200,13,8.6025,4,6.1425,6.725,0.315,4.0695,7.5525,2.937,8.1405,1.9225,1.168,0.042,0.189,9.953,33.6155,0.2696,0.4187,2.903,6.386,4.391,9.307,1.147,0.4055,3.575,3.575,11.04,11.195,3.1715,1.3104,10.6038,202.76,3.0881,0.315,6,35.0,1.8,0.9143,10.8,2.5714,1.0286,42.0,10.0,22.0,587.0,134.0,20,90.6667,3.2757,1.1691,11.0184,3.0772,1.2904,0,6.0,2.0,4.0,1.0,8.0,94.0,28,76.0,220.0,0,1,0,1
776676,2025-08-20T00:05:00+00:00,home,112,Chicago Cubs,CHC,158,Milwaukee Brewers,MIL,592791,Jameson Taillon,49.36,24.24,25.12,0.3235,3.9721,5.4763,-1.5042,8.2,0.3293,3.8947,5.3093,-1.4147,-1,0.1521,0.4948,2.5427,4.5541,5.4015,6.3985,0.451,0.4267,0.348,3.7333,5.08,3.82,5.216,0.5226,0.28,143,0,0,,0,-7,1,8,0,24.24,25.12,49.36,0.4911,9.76,0.5226,0.28,104,205,10,7.2,3,3.93,8.2,0.28,3.8947,7.1253,4.2293,8.5893,0.4787,1.72,0.056,1.304,16.0187,33.9067,0.2836,0.2922,5.3093,8.9747,4.0613,7.3293,1.416,0.3973,5.4,5.4,18.48,22.52,4.2682,1.5115,9.6075,413.4,3.4222,0.28,6,32.0,5.3438,1.3125,7.0312,2.25,1.6875,25.0,8.0,34.0,524.0,136.0,18,101.3333,4.2632,1.1053,6.9276,1.8651,1.9539,1,6.0,1.0,5.0,1.0,4.0,92.0,34,77.0,230.0,1,0,1,0
776676,2025-08-20T00:05:00+00:00,away,158,Milwaukee Brewers,MIL,112,Chicago Cubs,CHC,605540,Brandon Woodruff,54.865,30.9225,23.9425,0.1909,2.9298,3.9856,-1.0559,5.9875,0.1773,3.0197,4.1773,-1.1577,-1,0.5802,0.1888,4.5309,3.9877,3.018,3.9754,0.5283,0.2217,0.1995,2.8867,3.6675,2.665,3.5345,0.5898,0.3325,145,0,0,,0,-2,2,4,0,30.9225,23.9425,54.865,0.5636,43.22,0.5898,0.3325,104,205,4,3.27,1,0.0,5.9875,0.3325,3.0197,7.4212,3.7118,12.1355,0.9778,1.1552,0.1108,1.3325,16.6257,33.1773,0.2959,0.3462,4.1773,7.4655,3.7562,9.9557,1.7118,0.9113,2.6625,2.6625,9.32,10.315,2.6154,1.0652,7.8374,172.725,3.5005,0.3325,6,33.3333,2.43,0.9,9.99,2.97,1.08,37.0,11.0,19.0,473.0,130.0,8,43.6667,2.4733,0.8473,11.3359,2.2672,1.4427,1,4.3333,3.0,5.0,3.0,6.0,94.0,33,76.0,241.0,1,0,0,1
776671,2025-08-20T00:40:00+00:00,home,115,Colorado Rockies,COL,119,Los Angeles Dodgers,LAD,596295,Austin Gomber,54.865,20.2825,34.5825,0.1252,2.7348,3.9092,-1.1745,5.9875,0.133,2.8645,3.9975,-1.133,-1,0.4568,0.0985,4.8889,5.8272,2.509,3.8785,0.1839,0.0,0.0665,2.1108,4.8842,2.5985,4.596,0.3498,0.3325,144,0,0,,0,-1,2,3,0,20.2825,34.5825,54.865,0.3697,-83.1275,0.3498,0.3325,104,203,15,13.91,5,13.91,5.9875,0.3325,2.8645,7.3547,3.0665,11.601,0.4433,2.6232,0.0665,1.5345,15.202,32.3325,0.2929,0.3518,3.9975,8.2192,2.0197,8.4458,1.3325,0.8448,2.6625,2.6625,8.6525,9.315,8.0386,1.9648,10.285,172.0025,3.2498,0.3325,6,29.0,9.3103,1.8276,6.2069,3.1034,3.1034,20.0,10.0,43.0,506.0,142.0,12,57.6667,7.4913,1.7168,5.3064,2.6532,2.4971,1,3.0,7.0,9.0,2.0,2.0,75.0,32,77.0,220.0,0,1,0,1
776671,2025-08-20T00:40:00+00:00,away,119,Los Angeles Dodgers,LAD,115,Colorado Rockies,COL,686218,Emmet Sheehan,48.8,31.16,17.64,0.8897,5.5855,3.5107,2.0747,8.2,0.9253,6.1933,3.4973,2.696,4,0.902,0.8775,6.052,4.3565,5.119,2.665,0.8747,1.0,1.0,6.9867,3.5333,6.212,3.012,0.617,0.28,143,0,0,,1,3,8,5,1,31.16,17.64,48.8,0.6385,53.96,0.617,0.28,104,203,1,0.0,1,0.0,8.2,0.28,6.1933,8.0947,4.528,8.136,2.1427,1.6213,0.0373,0.4293,12.5053,33.1627,0.3289,0.4884,3.4973,7.4907,4.4093,10.9307,0.8013,0.1867,5.4,5.4,23.04,26.84,2.3875,1.1699,12.0581,438.88,4.2667,0.28,6,27.6667,5.2048,1.3373,10.0843,3.5783,1.6265,31.0,11.0,26.0,473.0,117.0,9,41.0,4.1707,1.2439,9.6585,3.2927,1.0976,1,6.0,4.0,6.0,2.0,7.0,91.0,26,77.0,220.0,1,0,1,0
776668,2025-08-20T01:38:00+00:00,home,108,Los Angeles Angels,LAA,113,Cincinnati Reds,CIN,543294,Kyle Hendricks,54.865,20.9475,33.9175,0.1293,1.9708,6.9758,-5.005,5.9875,0.0665,1.9088,7.2907,-5.3818,-1,0.3951,0.1273,3.9506,5.0123,1.9606,6.945,0.4583,0.0,0.0,1.7758,7.7783,1.532,7.5345,0.3765,0.3325,145,0,0,,0,-7,1,8,0,20.9475,33.9175,54.865,0.3818,-60.865,0.3765,0.3325,103,200,14,11.3075,5,8.8475,5.9875,0.3325,1.9088,5.9975,2.399,10.0,0.9335,1.133,0.0222,0.3103,14.1527,32.798,0.2352,0.3015,7.2907,9.2882,2.6428,6.5763,2.5788,0.3547,2.6625,2.6625,7.985,7.985,10.8823,2.1255,7.8729,155.385,2.9991,0.3325,6,30.0,5.1,1.3333,6.0,3.0,1.5,20.0,10.0,30.0,453.0,124.0,24,126.0,4.9286,1.3016,6.0714,2.4286,1.5,1,6.0,4.0,8.0,3.0,3.0,93.0,36,75.0,190.0,1,0,1,0
776668,2025-08-20T01:38:00+00:00,away,113,Cincinnati Reds,CIN,108,Los Angeles Angels,LAA,668881,Hunter Greene,54.865,25.6025,29.2625,0.158,4.1047,5.4294,-1.3247,5.9875,0.133,3.8448,5.5123,-1.6675,-1,0.1601,0.4691,4.1355,5.5936,4.2222,3.7901,0.3488,0.1108,0.0665,3.0025,4.4483,3.069,5.0025,0.4993,0.3325,145,0,0,,1,-2,4,6,0,25.6025,29.2625,54.865,0.4666,-0.3375,0.4993,0.3325,104,205,12,8.59,5,5.32,5.9875,0.3325,3.8448,7.6897,3.7118,8.0,0.2217,1.0443,0.1108,0.2217,10.931,32.7118,0.3096,0.2906,5.5123,6.8867,2.2882,13.9188,1.8448,0.0887,2.6625,2.33,10.32,9.32,6.7524,1.2497,12.544,158.7875,3.8761,0.3325,6,29.3333,2.7614,1.0909,11.0455,1.8409,0.9205,36.0,6.0,26.0,492.0,118.0,13,72.0,2.625,0.9306,11.375,1.75,1.25,1,6.3333,3.0,6.0,0.0,12.0,98.0,26,77.0,242.0,1,0,1,0
776672,2025-08-20T01:40:00+00:00,home,109,Arizona Diamondbacks,AZ,114,Cleveland Guardians,CLE,593958,Eduardo Rodriguez,53.03,29.035,23.995,0.5156,6.5178,5.2997,1.2181,6.725,0.4895,6.538,5.5735,0.9645,1,0.5136,0.5556,6.5722,5.3697,5.2963,4.642,0.5652,0.4475,0.4685,6.265,5.0275,6.181,5.3425,0.5611,0.315,143,0,0,,1,7,8,1,1,29.035,23.995,53.03,0.5475,33.87,0.5611,0.315,104,203,5,4.24,3,4.24,6.725,0.315,6.538,10.7335,2.2875,6.2875,1.4475,3.5445,0.063,0.6785,17.244,34.79,0.3488,0.53,5.5735,8.0355,4.37,8.4555,0.8675,1.475,3.575,3.575,11.67,15.1767,5.4261,1.1986,8.919,225.39,3.2643,0.315,6,36.3333,4.211,1.4862,6.1927,4.211,1.2385,25.0,17.0,37.0,548.0,159.0,22,116.6667,5.4,1.6114,8.8714,3.5486,1.62,1,6.6667,4.0,5.0,3.0,4.0,96.0,32,74.0,231.0,0,1,0,1
776672,2025-08-20T01:40:00+00:00,away,114,Cleveland Guardians,CLE,109,Arizona Diamondbacks,AZ,676440,Tanner Bibee,54.5325,31.59,22.9425,0.8575,6.1347,3.9525,2.1822,5.9875,0.8448,5.803,3.6232,2.1798,1,0.625,0.8399,4.675,3.9875,6.0435,3.9097,0.5778,0.7783,0.8005,5.7808,3.8892,5.803,3.601,0.5701,0.3325,145,0,0,,0,3,7,4,1,31.59,22.9425,54.5325,0.5793,31.9275,0.5701,0.3325,103,202,2,0.4988,1,0.0,5.9875,0.3325,5.803,9.1133,2.8227,6.1083,1.0443,2.5123,0.7118,0.1995,12.4237,34.7365,0.3155,0.4612,3.6232,7.0443,1.6872,9.7783,0.8448,0.2882,2.6625,2.6625,11.65,12.315,1.7028,1.0268,9.9756,186.055,4.3756,0.3325,6,33.3333,5.67,1.47,9.18,2.97,1.62,34.0,11.0,38.0,564.0,148.0,25,142.3333,4.6159,1.2927,8.1569,2.7822,1.4543,1,5.6667,4.0,7.0,1.0,5.0,92.0,27,74.0,205.0,1,0,1,0
776667,2025-08-20T01:40:00+00:00,home,135,San Diego Padres,SD,137,San Francisco Giants,SF,601713,Nick Pivetta,52.4,30.98,21.42,0.8661,5.2303,3.6831,1.5472,6.725,0.916,5.0485,3.2585,1.79,2,0.8622,0.5875,5.1614,3.7599,4.8625,3.8375,0.854,0.895,0.811,5.0275,3.8675,4.8385,3.9725,0.5703,0.315,143,0,0,,1,1,4,3,1,30.98,21.42,52.4,0.5912,32.35,0.5703,0.315,104,203,3,1.98,2,1.98,6.725,0.315,5.0485,9.643,2.147,6.525,1.4475,1.8255,0.021,1.9855,12.2245,32.756,0.3373,0.4826,3.2585,6.147,4.181,10.5235,1.2585,0.5525,3.575,3.575,15.04,15.935,2.166,1.0555,9.2993,287.705,4.207,0.315,6,38.0,2.6053,0.7368,7.5789,2.1316,0.9474,32.0,9.0,19.0,579.0,145.0,25,147.3333,2.81,0.9434,9.4072,2.3213,0.9774,1,6.0,1.0,3.0,2.0,10.0,109.0,33,77.0,210.0,1,0,1,0
776667,2025-08-20T01:40:00+00:00,away,137,San Francisco Giants,SF,135,San Diego Padres,SD,678906,Kai-Wei Teng,54.865,27.6,27.265,0.8317,5.4274,4.1047,1.3227,5.9875,0.8448,5.4015,3.867,1.5345,1,0.5185,0.8235,4.1235,4.1605,5.4787,4.156,0.5,0.7783,0.8005,5.1133,4.5542,5.5345,4.3325,0.5,0.3325,145,0,0,,0,2,6,4,1,27.6,27.265,54.865,0.5031,0.005,0.5,0.3325,104,203,9,6.5925,4,6.5925,5.9875,0.3325,5.4015,6.5763,2.0887,14.5838,1.7783,0.4212,0.0665,0.133,8.7955,33.2882,0.2423,0.3704,3.867,8.1552,3.8448,8.399,0.1552,0.0665,2.6625,2.6625,10.65,11.7583,3.5649,1.2731,6.6227,210.2825,4.0,0.3325,4,13.3333,8.775,1.725,8.1,6.075,0.675,12.0,9.0,14.0,264.0,65.0,4,13.3333,8.775,1.725,8.1,6.075,0.675,1,3.3333,2.0,3.0,1.0,4.0,80.0,27,76.0,241.0,1,0,1,0
776661,2025-08-20T16:35:00+00:00,home,134,Pittsburgh Pirates,PIT,141,Toronto Blue Jays,TOR,670912,Johan Oviedo,53.03,24.94,28.09,0.4903,4.0331,4.1769,-0.1439,6.725,0.4685,3.643,4.147,-0.504,1,0.4815,0.4864,4.2346,4.7901,3.9922,4.105,0.4969,0.5525,0.5315,4.525,4.0,4.063,3.874,0.4493,0.315,144,0,0,,0,1,4,3,1,24.94,28.09,53.03,0.4703,-23.31,0.4493,0.315,104,205,11,8.335,4,5.065,6.725,0.315,3.643,6.0565,5.076,9.0145,1.021,1.084,0.021,2.929,17.2295,32.273,0.2968,0.3146,4.147,7.084,4.643,8.832,0.5735,0.6155,3.575,3.575,14.93,12.8067,5.0634,1.7284,10.4535,254.685,4.1762,0.315,2,6.0,4.5,1.3333,13.5,6.0,1.5,9.0,4.0,4.0,118.0,27.0,2,6.0,4.5,1.3333,13.5,6.0,1.5,0,5.0,1.0,2.0,1.0,6.0,75.0,28,78.0,275.0,1,0,1,0
776661,2025-08-20T16:35:00+00:00,away,141,Toronto Blue Jays,TOR,134,Pittsburgh Pirates,PIT,605135,Chris Bassitt,53.345,24.625,28.72,0.4874,4.7294,6.2328,-1.5033,6.725,0.4475,4.475,6.202,-1.727,1,0.4942,0.439,4.7239,6.3311,4.1585,4.2561,0.3878,0.3425,0.4055,4.16,7.525,4.559,6.874,0.4455,0.315,144,0,0,,1,6,8,2,1,24.625,28.72,53.345,0.4616,-25.735,0.4455,0.315,103,201,12,6.87,5,6.87,6.725,0.315,4.475,8.643,3.79,6.462,0.5105,1.4055,0.063,0.4685,15.441,31.714,0.345,0.3604,6.202,8.3845,4.1535,8.2165,2.6915,0.4685,3.575,3.575,14.3,15.19,7.2877,1.6159,8.6593,282.04,4.0,0.315,6,31.0,5.2258,1.2581,9.5806,3.4839,2.3226,33.0,12.0,27.0,529.0,134.0,27,144.3333,4.1778,1.3372,8.8545,2.5566,1.3095,0,5.6667,2.0,6.0,2.0,10.0,107.0,37,77.0,217.0,1,0,1,0
776662,2025-08-20T17:05:00+00:00,home,143,Philadelphia Phillies,PHI,136,Seattle Mariners,SEA,666200,Jesús Luzardo,54.865,32.5875,22.2775,0.8625,6.2816,3.3797,2.9019,5.9875,0.8227,6.1577,3.5542,2.6035,1,0.6667,0.8358,5.0617,3.9753,6.2077,3.4351,0.5349,0.7783,0.8005,5.7808,3.9975,6.202,4.2635,0.5836,0.3325,145,0,0,,0,4,7,3,1,32.5875,22.2775,54.865,0.594,41.5725,0.5836,0.3325,104,204,2,1.605,1,0.0,5.9875,0.3325,6.1577,8.0443,4.8252,15.9188,1.7783,1.8448,0.7118,1.0222,14.7143,35.7143,0.314,0.4612,3.5542,6.2857,3.133,11.67,1.0222,0.133,2.6625,2.6625,9.985,11.8692,5.2984,1.5136,9.5902,223.625,3.7502,0.3325,6,36.0,3.5,0.9167,10.25,2.5,1.25,41.0,10.0,23.0,537.0,140.0,26,145.0,4.0966,1.3034,10.5517,2.9793,0.869,0,6.0,1.0,3.0,0.0,12.0,89.0,28,72.0,218.0,0,1,0,1
